cnt,exercise,ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
5576,30,                -819,553,12,                29,-16,-33,                111,-385,-169,                bytearray(b'g\xbe\xcd\xfc)\x02\x0c\x00\x1d\x00\xf0\xff\xdf\xffo\x00\x7f\xfeW\xff'),
5577,30,                -802,559,-13,                18,-24,-28,                87,-441,-187,                bytearray(b'm\xbe\xde\xfc/\x02\xf3\xff\x12\x00\xe8\xff\xe4\xffW\x00G\xfeE\xff'),
5578,30,                -789,598,10,                15,-63,-13,                51,-475,-201,                bytearray(b's\xbe\xeb\xfcV\x02\n\x00\x0f\x00\xc1\xff\xf3\xff3\x00%\xfe7\xff'),
5579,30,                -789,611,26,                -2,-40,-8,                16,-519,-208,                bytearray(b'y\xbe\xeb\xfcc\x02\x1a\x00\xfe\xff\xd8\xff\xf8\xff\x10\x00\xf9\xfd0\xff'),
5580,30,                -803,595,17,                -7,-40,0,                -15,-529,-222,                bytearray(b'\x80\xbe\xdd\xfcS\x02\x11\x00\xf9\xff\xd8\xff\x00\x00\xf1\xff\xef\xfd"\xff'),
5581,30,                -808,574,25,                -18,-45,0,                -24,-538,-223,                bytearray(b'\x86\xbe\xd8\xfc>\x02\x19\x00\xee\xff\xd3\xff\x00\x00\xe8\xff\xe6\xfd!\xff'),
5582,30,                -808,578,10,                -28,-72,0,                -39,-553,-225,                bytearray(b'\x8c\xbe\xd8\xfcB\x02\n\x00\xe4\xff\xb8\xff\x00\x00\xd9\xff\xd7\xfd\x1f\xff'),
5583,30,                -810,551,25,                -15,-57,-18,                -49,-558,-219,                bytearray(b"\x92\xbe\xd6\xfc\'\x02\x19\x00\xf1\xff\xc7\xff\xee\xff\xcf\xff\xd2\xfd%\xff"),
5584,30,                -845,531,26,                -9,-40,-36,                -76,-556,-217,                bytearray(b"\x99\xbe\xb3\xfc\x13\x02\x1a\x00\xf7\xff\xd8\xff\xdc\xff\xb4\xff\xd4\xfd\'\xff"),
5585,30,                -836,514,29,                4,-46,-62,                -130,-564,-199,                bytearray(b'\x9f\xbe\xbc\xfc\x02\x02\x1d\x00\x04\x00\xd2\xff\xc2\xff~\xff\xcc\xfd9\xff'),
5586,30,                -831,516,52,                4,-3,-104,                -189,-580,-193,                bytearray(b'\xa5\xbe\xc1\xfc\x04\x024\x00\x04\x00\xfd\xff\x98\xffC\xff\xbc\xfd?\xff'),
5587,30,                -801,541,43,                0,-14,-108,                -270,-598,-186,                bytearray(b'\xab\xbe\xdf\xfc\x1d\x02+\x00\x00\x00\xf2\xff\x94\xff\xf2\xfe\xaa\xfdF\xff'),
5588,30,                -802,568,12,                -4,-9,-88,                -322,-609,-171,                bytearray(b'\xb2\xbe\xde\xfc8\x02\x0c\x00\xfc\xff\xf7\xff\xa8\xff\xbe\xfe\x9f\xfdU\xff'),
5589,30,                -853,558,16,                -7,11,-91,                -388,-610,-151,                bytearray(b'\xb8\xbe\xab\xfc.\x02\x10\x00\xf9\xff\x0b\x00\xa5\xff|\xfe\x9e\xfdi\xff'),
5590,30,                -825,519,16,                -2,0,-95,                -448,-610,-139,                bytearray(b'\xbe\xbe\xc7\xfc\x07\x02\x10\x00\xfe\xff\x00\x00\xa1\xff@\xfe\x9e\xfdu\xff'),
5591,30,                -831,512,6,                -4,-16,-83,                -498,-597,-105,                bytearray(b'\xc4\xbe\xc1\xfc\x00\x02\x06\x00\xfc\xff\xf0\xff\xad\xff\x0e\xfe\xab\xfd\x97\xff'),
5592,30,                -876,476,13,                0,-50,-96,                -549,-571,-82,                bytearray(b'\xcb\xbe\x94\xfc\xdc\x01\r\x00\x00\x00\xce\xff\xa0\xff\xdb\xfd\xc5\xfd\xae\xff'),
5593,30,                -883,458,26,                -11,-59,-132,                -603,-513,-39,                bytearray(b'\xd1\xbe\x8d\xfc\xca\x01\x1a\x00\xf5\xff\xc5\xff|\xff\xa5\xfd\xff\xfd\xd9\xff'),
5594,30,                -893,425,27,                -16,-58,-175,                -673,-435,4,                bytearray(b'\xd7\xbe\x83\xfc\xa9\x01\x1b\x00\xf0\xff\xc6\xffQ\xff_\xfdM\xfe\x04\x00'),
5595,30,                -878,421,32,                -28,-63,-214,                -714,-354,63,                bytearray(b'\xdd\xbe\x92\xfc\xa5\x01 \x00\xe4\xff\xc1\xff*\xff6\xfd\x9e\xfe?\x00'),
5596,30,                -887,428,36,                -33,-51,-251,                -747,-246,115,                bytearray(b'\xe4\xbe\x89\xfc\xac\x01$\x00\xdf\xff\xcd\xff\x05\xff\x15\xfd\n\xffs\x00'),
5597,30,                -897,418,32,                -25,-29,-281,                -753,-145,162,                bytearray(b'\xea\xbe\x7f\xfc\xa2\x01 \x00\xe7\xff\xe3\xff\xe7\xfe\x0f\xfdo\xff\xa2\x00'),
5598,30,                -890,420,13,                -11,-55,-294,                -750,-60,190,                bytearray(b'\xf0\xbe\x86\xfc\xa4\x01\r\x00\xf5\xff\xc9\xff\xda\xfe\x12\xfd\xc4\xff\xbe\x00'),
5599,30,                -893,414,35,                4,-48,-289,                -736,9,229,                bytearray(b'\xf6\xbe\x83\xfc\x9e\x01#\x00\x04\x00\xd0\xff\xdf\xfe \xfd\t\x00\xe5\x00'),
5600,30,                -894,402,42,                18,-34,-292,                -714,70,253,                bytearray(b'\xfd\xbe\x82\xfc\x92\x01*\x00\x12\x00\xde\xff\xdc\xfe6\xfdF\x00\xfd\x00'),
5601,30,                -888,416,28,                -3,-34,-287,                -684,117,258,                bytearray(b'\x03\xbf\x88\xfc\xa0\x01\x1c\x00\xfd\xff\xde\xff\xe1\xfeT\xfdu\x00\x02\x01'),
5602,30,                -939,335,19,                -4,-38,-253,                -657,145,274,                bytearray(b'\t\xbfU\xfcO\x01\x13\x00\xfc\xff\xda\xff\x03\xffo\xfd\x91\x00\x12\x01'),
5603,30,                -911,355,25,                7,-79,-234,                -637,163,277,                bytearray(b'\x0f\xbfq\xfcc\x01\x19\x00\x07\x00\xb1\xff\x16\xff\x83\xfd\xa3\x00\x15\x01'),
5604,30,                -946,312,54,                15,-63,-224,                -618,187,279,                bytearray(b'\x16\xbfN\xfc8\x016\x00\x0f\x00\xc1\xff \xff\x96\xfd\xbb\x00\x17\x01'),
5605,30,                -934,304,61,                16,-64,-205,                -603,204,289,                bytearray(b'\x1c\xbfZ\xfc0\x01=\x00\x10\x00\xc0\xff3\xff\xa5\xfd\xcc\x00!\x01'),
5606,30,                -948,287,66,                16,-39,-168,                -588,214,292,                bytearray(b'"\xbfL\xfc\x1f\x01B\x00\x10\x00\xd9\xffX\xff\xb4\xfd\xd6\x00$\x01'),
5607,30,                -955,242,57,                25,-35,-161,                -576,237,292,                bytearray(b'(\xbfE\xfc\xf2\x009\x00\x19\x00\xdd\xff_\xff\xc0\xfd\xed\x00$\x01'),
5608,30,                -969,198,43,                32,-31,-184,                -565,232,304,                bytearray(b'/\xbf7\xfc\xc6\x00+\x00 \x00\xe1\xffH\xff\xcb\xfd\xe8\x000\x01'),
5609,30,                -948,177,57,                43,-23,-235,                -549,247,300,                bytearray(b'5\xbfL\xfc\xb1\x009\x00+\x00\xe9\xff\x15\xff\xdb\xfd\xf7\x00,\x01'),
5610,30,                -950,167,47,                46,0,-275,                -535,261,301,                bytearray(b';\xbfJ\xfc\xa7\x00/\x00.\x00\x00\x00\xed\xfe\xe9\xfd\x05\x01-\x01'),
5611,30,                -975,170,59,                35,-2,-319,                -519,276,318,                bytearray(b'A\xbf1\xfc\xaa\x00;\x00#\x00\xfe\xff\xc1\xfe\xf9\xfd\x14\x01>\x01'),
5612,30,                -987,160,50,                19,18,-327,                -499,276,313,                bytearray(b'H\xbf%\xfc\xa0\x002\x00\x13\x00\x12\x00\xb9\xfe\r\xfe\x14\x019\x01'),
5613,30,                -980,135,32,                15,30,-297,                -489,291,312,                bytearray(b'N\xbf,\xfc\x87\x00 \x00\x0f\x00\x1e\x00\xd7\xfe\x17\xfe#\x018\x01'),
5614,30,                -990,121,43,                10,22,-262,                -475,301,316,                bytearray(b'T\xbf"\xfcy\x00+\x00\n\x00\x16\x00\xfa\xfe%\xfe-\x01<\x01'),
5615,30,                -991,102,42,                -5,46,-231,                -456,309,316,                bytearray(b'Z\xbf!\xfcf\x00*\x00\xfb\xff.\x00\x19\xff8\xfe5\x01<\x01'),
5616,30,                -982,67,14,                -10,71,-207,                -450,315,327,                bytearray(b'a\xbf*\xfcC\x00\x0e\x00\xf6\xffG\x001\xff>\xfe;\x01G\x01'),
5617,30,                -1012,45,-6,                -14,51,-189,                -435,318,330,                bytearray(b'g\xbf\x0c\xfc-\x00\xfa\xff\xf2\xff3\x00C\xffM\xfe>\x01J\x01'),
5618,30,                -999,14,-7,                1,1,-172,                -427,319,330,                bytearray(b'm\xbf\x19\xfc\x0e\x00\xf9\xff\x01\x00\x01\x00T\xffU\xfe?\x01J\x01'),
5619,30,                -1008,10,-16,                7,-50,-188,                -421,325,328,                bytearray(b's\xbf\x10\xfc\n\x00\xf0\xff\x07\x00\xce\xffD\xff[\xfeE\x01H\x01'),
5620,30,                -1029,-18,10,                23,-115,-183,                -403,330,340,                bytearray(b'z\xbf\xfb\xfb\xee\xff\n\x00\x17\x00\x8d\xffI\xffm\xfeJ\x01T\x01'),
5621,30,                -998,-11,0,                51,-152,-182,                -403,330,321,                bytearray(b'\x80\xbf\x1a\xfc\xf5\xff\x00\x003\x00h\xffJ\xffm\xfeJ\x01A\x01'),
5622,30,                -972,-42,43,                59,-172,-128,                -394,337,325,                bytearray(b'\x86\xbf4\xfc\xd6\xff+\x00;\x00T\xff\x80\xffv\xfeQ\x01E\x01'),
5623,30,                -985,-41,92,                50,-64,-58,                -381,333,325,                bytearray(b"\x8c\xbf\'\xfc\xd7\xff\\\x002\x00\xc0\xff\xc6\xff\x83\xfeM\x01E\x01"),
5624,30,                -983,-50,62,                5,35,-2,                -399,334,321,                bytearray(b'\x93\xbf)\xfc\xce\xff>\x00\x05\x00#\x00\xfe\xffq\xfeN\x01A\x01'),
5625,30,                -971,-57,37,                -9,83,-15,                -402,337,318,                bytearray(b'\x99\xbf5\xfc\xc7\xff%\x00\xf7\xffS\x00\xf1\xffn\xfeQ\x01>\x01'),
5626,30,                -971,-62,33,                0,72,-57,                -391,339,322,                bytearray(b'\x9f\xbf5\xfc\xc2\xff!\x00\x00\x00H\x00\xc7\xffy\xfeS\x01B\x01'),
5680,31,                -977,-90,-158,                -4,-23,0,                -372,349,408,                bytearray(b'\xf1\xc0/\xfc\xa6\xffb\xff\xfc\xff\xe9\xff\x00\x00\x8c\xfe]\x01\x98\x01'),
5681,31,                -976,-92,-158,                -6,-23,0,                -369,339,402,                bytearray(b'\xf7\xc00\xfc\xa4\xffb\xff\xfa\xff\xe9\xff\x00\x00\x8f\xfeS\x01\x92\x01'),
5682,31,                -975,-92,-159,                -5,-19,0,                -378,349,402,                bytearray(b'\xfd\xc01\xfc\xa4\xffa\xff\xfb\xff\xed\xff\x00\x00\x86\xfe]\x01\x92\x01'),
5683,31,                -976,-91,-160,                -4,-21,0,                -367,352,396,                bytearray(b'\x03\xc10\xfc\xa5\xff`\xff\xfc\xff\xeb\xff\x00\x00\x91\xfe`\x01\x8c\x01'),
5684,31,                -977,-90,-160,                -5,-21,0,                -372,343,402,                bytearray(b'\n\xc1/\xfc\xa6\xff`\xff\xfb\xff\xeb\xff\x00\x00\x8c\xfeW\x01\x92\x01'),
5685,31,                -976,-90,-160,                -5,-21,0,                -366,355,408,                bytearray(b'\x10\xc10\xfc\xa6\xff`\xff\xfb\xff\xeb\xff\x00\x00\x92\xfec\x01\x98\x01'),
5686,31,                -974,-91,-161,                -5,-21,0,                -373,349,403,                bytearray(b'\x16\xc12\xfc\xa5\xff_\xff\xfb\xff\xeb\xff\x00\x00\x8b\xfe]\x01\x93\x01'),
5687,31,                -974,-91,-161,                -5,-23,0,                -378,346,405,                bytearray(b'\x1c\xc12\xfc\xa5\xff_\xff\xfb\xff\xe9\xff\x00\x00\x86\xfeZ\x01\x95\x01'),
5688,31,                -975,-91,-162,                -5,-22,0,                -378,349,403,                bytearray(b'#\xc11\xfc\xa5\xff^\xff\xfb\xff\xea\xff\x00\x00\x86\xfe]\x01\x93\x01'),
5689,31,                -975,-91,-161,                -6,-23,0,                -369,342,409,                bytearray(b')\xc11\xfc\xa5\xff_\xff\xfa\xff\xe9\xff\x00\x00\x8f\xfeV\x01\x99\x01'),
5690,31,                -975,-89,-163,                -5,-21,0,                -367,351,402,                bytearray(b'/\xc11\xfc\xa7\xff]\xff\xfb\xff\xeb\xff\x00\x00\x91\xfe_\x01\x92\x01'),
5691,31,                -974,-91,-163,                -5,-21,0,                -384,346,406,                bytearray(b'5\xc12\xfc\xa5\xff]\xff\xfb\xff\xeb\xff\x00\x00\x80\xfeZ\x01\x96\x01'),
5692,31,                -975,-91,-162,                -4,-23,0,                -381,346,396,                bytearray(b'<\xc11\xfc\xa5\xff^\xff\xfc\xff\xe9\xff\x00\x00\x83\xfeZ\x01\x8c\x01'),
5693,31,                -973,-91,-163,                -4,-23,0,                -369,340,405,                bytearray(b'B\xc13\xfc\xa5\xff]\xff\xfc\xff\xe9\xff\x00\x00\x8f\xfeT\x01\x95\x01'),
5694,31,                -976,-91,-163,                -6,-21,0,                -378,348,406,                bytearray(b'H\xc10\xfc\xa5\xff]\xff\xfa\xff\xeb\xff\x00\x00\x86\xfe\\\x01\x96\x01'),
5695,31,                -976,-89,-164,                -5,-25,0,                -381,346,406,                bytearray(b'N\xc10\xfc\xa7\xff\\\xff\xfb\xff\xe7\xff\x00\x00\x83\xfeZ\x01\x96\x01'),
5696,31,                -974,-91,-163,                -5,-25,0,                -367,346,403,                bytearray(b'U\xc12\xfc\xa5\xff]\xff\xfb\xff\xe7\xff\x00\x00\x91\xfeZ\x01\x93\x01'),
5697,31,                -975,-92,-164,                -5,-23,0,                -379,352,405,                bytearray(b'[\xc11\xfc\xa4\xff\\\xff\xfb\xff\xe9\xff\x00\x00\x85\xfe`\x01\x95\x01'),
5698,31,                -975,-91,-164,                -4,-24,0,                -378,351,405,                bytearray(b'a\xc11\xfc\xa5\xff\\\xff\xfc\xff\xe8\xff\x00\x00\x86\xfe_\x01\x95\x01'),
5699,31,                -974,-91,-164,                -4,-25,0,                -369,352,403,                bytearray(b'g\xc12\xfc\xa5\xff\\\xff\xfc\xff\xe7\xff\x00\x00\x8f\xfe`\x01\x93\x01'),
5700,31,                -974,-91,-163,                -4,-23,0,                -373,351,408,                bytearray(b'n\xc12\xfc\xa5\xff]\xff\xfc\xff\xe9\xff\x00\x00\x8b\xfe_\x01\x98\x01'),
5701,31,                -975,-91,-165,                -4,-25,0,                -372,349,411,                bytearray(b't\xc11\xfc\xa5\xff[\xff\xfc\xff\xe7\xff\x00\x00\x8c\xfe]\x01\x9b\x01'),
5702,31,                -974,-90,-163,                -5,-23,0,                -366,351,397,                bytearray(b'z\xc12\xfc\xa6\xff]\xff\xfb\xff\xe9\xff\x00\x00\x92\xfe_\x01\x8d\x01'),
5703,31,                -974,-92,-164,                -5,-20,0,                -387,348,406,                bytearray(b'\x80\xc12\xfc\xa4\xff\\\xff\xfb\xff\xec\xff\x00\x00}\xfe\\\x01\x96\x01'),
5704,31,                -975,-91,-166,                -5,-21,0,                -372,352,402,                bytearray(b'\x87\xc11\xfc\xa5\xffZ\xff\xfb\xff\xeb\xff\x00\x00\x8c\xfe`\x01\x92\x01'),
5705,31,                -976,-93,-165,                -5,-23,0,                -367,348,399,                bytearray(b'\x8d\xc10\xfc\xa3\xff[\xff\xfb\xff\xe9\xff\x00\x00\x91\xfe\\\x01\x8f\x01'),
5706,31,                -974,-92,-164,                -5,-21,0,                -376,352,406,                bytearray(b'\x93\xc12\xfc\xa4\xff\\\xff\xfb\xff\xeb\xff\x00\x00\x88\xfe`\x01\x96\x01'),
5707,31,                -984,-88,-174,                -4,-28,1,                -372,351,400,                bytearray(b'\x99\xc1(\xfc\xa8\xffR\xff\xfc\xff\xe4\xff\x01\x00\x8c\xfe_\x01\x90\x01'),
5708,31,                -993,-91,-183,                2,-95,19,                -369,345,397,                bytearray(b'\xa0\xc1\x1f\xfc\xa5\xffI\xff\x02\x00\xa1\xff\x13\x00\x8f\xfeY\x01\x8d\x01'),
5709,31,                -977,-81,-151,                -3,-93,35,                -370,351,394,                bytearray(b'\xa6\xc1/\xfc\xaf\xffi\xff\xfd\xff\xa3\xff#\x00\x8e\xfe_\x01\x8a\x01'),
5710,31,                -971,-74,-143,                -5,-112,72,                -378,339,402,                bytearray(b'\xac\xc15\xfc\xb6\xffq\xff\xfb\xff\x90\xffH\x00\x86\xfeS\x01\x92\x01'),
5711,31,                -973,-70,-140,                -12,-75,94,                -381,340,397,                bytearray(b'\xb2\xc13\xfc\xba\xfft\xff\xf4\xff\xb5\xff^\x00\x83\xfeT\x01\x8d\x01'),
5712,31,                -983,-54,-116,                -21,-28,143,                -385,340,384,                bytearray(b'\xb9\xc1)\xfc\xca\xff\x8c\xff\xeb\xff\xe4\xff\x8f\x00\x7f\xfeT\x01\x80\x01'),
5713,31,                -988,-19,-146,                -23,14,191,                -390,343,391,                bytearray(b'\xbf\xc1$\xfc\xed\xffn\xff\xe9\xff\x0e\x00\xbf\x00z\xfeW\x01\x87\x01'),
5714,31,                -1036,-22,-155,                -7,-99,279,                -412,330,393,                bytearray(b'\xc5\xc1\xf4\xfb\xea\xffe\xff\xf9\xff\x9d\xff\x17\x01d\xfeJ\x01\x89\x01'),
5715,31,                -980,27,-168,                -25,-91,277,                -414,337,381,                bytearray(b'\xcb\xc1,\xfc\x1b\x00X\xff\xe7\xff\xa5\xff\x15\x01b\xfeQ\x01}\x01'),
5716,31,                -991,65,-131,                -33,-63,283,                -430,316,391,                bytearray(b'\xd2\xc1!\xfcA\x00}\xff\xdf\xff\xc1\xff\x1b\x01R\xfe<\x01\x87\x01'),
5717,31,                -997,77,-136,                -29,-84,315,                -435,321,390,                bytearray(b'\xd8\xc1\x1b\xfcM\x00x\xff\xe3\xff\xac\xff;\x01M\xfeA\x01\x86\x01'),
5718,31,                -987,103,-109,                -42,-51,316,                -457,313,375,                bytearray(b'\xde\xc1%\xfcg\x00\x93\xff\xd6\xff\xcd\xff<\x017\xfe9\x01w\x01'),
5719,31,                -981,116,-114,                -58,-86,318,                -480,306,378,                bytearray(b'\xe4\xc1+\xfct\x00\x8e\xff\xc6\xff\xaa\xff>\x01 \xfe2\x01z\x01'),
5720,31,                -975,142,-112,                -67,-95,309,                -502,301,369,                bytearray(b'\xeb\xc11\xfc\x8e\x00\x90\xff\xbd\xff\xa1\xff5\x01\n\xfe-\x01q\x01'),
5721,31,                -960,193,-111,                -60,-97,305,                -517,289,366,                bytearray(b'\xf1\xc1@\xfc\xc1\x00\x91\xff\xc4\xff\x9f\xff1\x01\xfb\xfd!\x01n\x01'),
5722,31,                -968,234,-93,                -70,-67,335,                -549,273,369,                bytearray(b'\xf7\xc18\xfc\xea\x00\xa3\xff\xba\xff\xbd\xffO\x01\xdb\xfd\x11\x01q\x01'),
5723,31,                -941,245,-106,                -70,-56,360,                -574,252,348,                bytearray(b'\xfd\xc1S\xfc\xf5\x00\x96\xff\xba\xff\xc8\xffh\x01\xc2\xfd\xfc\x00\\\x01'),
5724,31,                -917,290,-78,                -81,-37,363,                -609,235,349,                bytearray(b'\x04\xc2k\xfc"\x01\xb2\xff\xaf\xff\xdb\xffk\x01\x9f\xfd\xeb\x00]\x01'),
5725,31,                -903,263,-91,                -84,0,368,                -642,198,336,                bytearray(b'\n\xc2y\xfc\x07\x01\xa5\xff\xac\xff\x00\x00p\x01~\xfd\xc6\x00P\x01'),
5726,31,                -944,275,-83,                -67,10,305,                -687,168,318,                bytearray(b'\x10\xc2P\xfc\x13\x01\xad\xff\xbd\xff\n\x001\x01Q\xfd\xa8\x00>\x01'),
